line,text
3342,Week 9 Mean Value Theorem; derivatives and the shape of a graph; L'Hopital's Rule (LH rule).  (4.2-4.4.)
3343,Week 10 Curve sketching; optimization problems.  (4.5-4.7.)
3344,"Week 11 Antiderivatives; areas and distance travelled.  (4.9, 5.1.)"
3345,Week 12 Definite integrals; Fundamental Theorem of Calculus FTC.  (5.2-5.3.)
3346,Week 13 Net change; substitution rule.  (5.4-5.5.)
3347,Textbook
3348,"J. Stewart, Calculus Early Transcendentals, 7th edition, Brooks/Cole."
3349,"A req math course for all engine, sci students"
3350,"Some BBA students (Qfin, Gbus) may hv to take thz as well"
3351,"To be honest, this course may not be suitable for students with M1 background."
3352,"In my observation, they seemed to hv difficulty to catch up."
3353,"Maybe because they suffered from the stupid dse system,"
3354,"causing them get used to just a brief understanding on the opration, but not the reasoning behind the whole mechanism"
3355,Thus they may only acquire a limited skills in the exam if they did not put much effort in it
3356,"But even for M2-ers, they are not actually benefited much"
3357,although they may hv more exposure on caculus during their study in high schools
3358,"Before the midterm,"
3359,they may only need to know more about limit.
3360,"For instance,"
3361,they may hv to learn to find a limit of a function involving abs sign at a specific point by considering the graph
3362,"They may also need to know how or in what ways the limit laws work,"
3363,"or maybe acquire different skills to link up lim and dy/dx in different situations (e.g. ""advanced"" first principle£ºLeft lim = right lim)"
3364,And that's all
3365,And then they could just skip the lessons before the midterm
3366,(given the fact that in this sem only content taught in week 1 to 7 were included in the mid term exam)
3367,"But after the midterm,"
3368,every local-ers just suffer in the same way.
3369,All those fancy stuffs in week 8 and 9 suddenly just kick ur axx hard.
3370,It taught me a lesson:
3371,It would be terrible for u to skip lessons just after the midterm exam.
3372,"After that,"
3373,everything seemed to go on more normally.
3374,For M2-ers they may only need to re-pick up skills on all those familiar question relating to optimization and sketching.
3375,Then there is another tough time for everyone.
3376,"When integral sign is involved,"
3377,everything we learnt before just mix together.
3378,From the little x on the upper bound to the FTC
3379,From FTC we revised once more the chain rule
3380,"From lim + integral sign to 0/0, leading us to that ""cute"" LH rule,"
3381,once again suddenly bring up FTC
3382,"And finally,"
3383,"the boss abs sign would just show up from nowhere to skrew up everything,"
3384,causing u lost faith in ur integration skills...
3385,sor for the long bullshxt...
3386,"Wht i want to say is,"
3387,"even u enter this u with 5** in m2/math or both,"
3388,u still need to work hard.
3389,"Maybe u hv confidence in ur ability to learn/pick up/acquire those skills,"
3390,u still hv to pay attention on how the whole things work and how they would appear to strike u backTK Lam is a good prof
3391,He can explain Every details in a organised and systematic way
3392,But still One minor thing i want to raise up here:
3393,"He may just be too careful to explain everythings,"
3394,make people feel confused in which part they should focus more
3395,and thus cause students forget to think clearly in wht way all these could be applied in the real-world exam problems.
3396,"The tutor, Tommy Cheng, also did a great job."
3397,He would try to include every necessary skills and techniques in 1hr tut/week
3398,"In the make-up session held in the sem break,"
3399,he even distributed to us a worksheet with excellent questions that never appear in other tutors' handouts.
3400,Those 4 limit questions was just too great for us
3401,to revise all the applicable theories we hv to know in the evaluation of limits
3402,Thx to this great ta!!!!very similar to M2 content
3403,Week 01:
3404,"1.1 Review of functions,"
3405,"1.2 Representing functions,"
3406,"1.3 Inverse, exponential and logarithmic functions"
3407,Week 02:
3408,"1.4 Trigonometric functions and their inverses,"
3409,"2.1 The idea of limits,"
3410,2.2 Definitions of limits
3411,Week 03:
3412,"2.3 Techniques for computing limits,"
3413,"2.4 Infinite limits,"
3414,"2.5 Limits at infinity, 2.6 Continuity"
3415,Week 04:
3416,"3.1 Introducing the derivatives,"
3417,3.2 Rules of differentiation
3418,Week 05:
3419,"3.2 Rules of differentiation,"
3420,"3.3 The product and quotient rules,"
3421,"3.4 Derivatives of trigonometric functions,"
3422,"3.5 Derivatives as rates of change,"
3423,3.6 The chain rule
3424,Week 06:
3425,"3.7 Implicit differentiation,"
3426,"3.8 Derivatives of logarithmic and exponential functions,"
3427,3.9 Derivatives of inverse trigonometric functions
3428,Week 07:
3429,"3.10 Related rates,"
3430,4.1 Maxima and minima
3431,Week 08:
3432,"4.2 What derivatives tell us,"
3433,"4.3 Graphing functions,"
3434,4.4 Optimization problems
3435,Week 09:
3436,"4.5 Linear approximation and differentials,"
3437,"4.6 Mean value theorem,"
3438,4.7 L'Hopital's rule
3439,Week 10:
3440,"4.8 Newton's method (*),"
3441,4.9 Antiderivatives
3442,Week 11:
3443,"5.1 Approximating areas under curves,"
3444,5.2 Definite integrals
3445,Week 12:
3446,"5.3 Fundamental theorem of calculus,"
3447,5.4 Working with integrals
3448,Week 13:
3449,"5.5 Substitution rule,her teaching is quite difficult to understandI hate math a lot and I dont understand why is it compulsory for m1/m2 takers in dse. The syllabus is way too difficult for me.A teacher with heart and passion, willing to answer questions raised by students. But quite boring as he just wrote everything on the whiteboard and explained in a solemn tone.Very basic calculus, remember to answer/prove with the name and formula of theories taught as that contributes to 1-2 points in each sub-question. Try not to skip tutorials, but lectures are totally ignorable.Dr Cai, what do I start with *sigh*. Basically only rewrote the lecture notes uploaded to CANVAS once during lectures, not much other than that. I only went twice the whole semester, self-studied the lecture notes."
3450,"Btw I asked him to upload the MC answers but after the checking of the final exam paper, they're still nowhere to be seen.Yes, very easy course. But It is so meaningless and wasting my time because >90% things have learnt in M2. I am strongly hope HKUST change the official rule to let all student who got level 5 or above in HKDSE M2 transfer MATH1013 and starting from MATH1014.Extremely bad teaching. In the lecture and tutorial class, the instructor like hidden! The tutors in MSC are very rule!The midterm paper questions are quite similar with the past paper. The final exam is easier than the midterm exam. The questions in webwork are too easy. If you want to have a good grade, must do more exercise.Fong Tsz Ho is a good teacher. He explained the concept deeply. He has prepared midterm review and final review for students and it is really useful.the course only includes a little content of M1 and M2, most of them are new to studentsbored, but Mr. Lam is a passionate and patient teacher, he is willing to explain the questions that you don't understandyou can get a good grade if you work really hard, however, never try to skip the webwork, otherwise, your grade will be very low. besides, if you fail in the midterm, it is difficult to get a good grade even you get a good result in final exam.not too much workload, one webwork per two weeksBasic M2. Should be an easier ride for those of you who've taken M1/M2 before. If you have passed them by receiving credit transfer? Too bad, it wont be easy if you've have forgotten what you've learned before.Honestly speaking, whether to attend lectures or not totally depends on you. Because? Well, the lecture itself does not help you at all. If might give a little help if you are taking this course without any pre-requisite knowledge."
3451,"Tutorial sessions may help you a little. They provide some useful examples to help you understand. Of couse, the level of difficulty is way lower then what appears in the exams.Basic knowledge about the math. Everyone who has the basic concepts about the math can handle this course easy.Never wen to the class. So don't know the teaching method. But I think the math support center is very useful. If you have some problems then the TAs would like to help you. Besides the webwork, other questions are also OK.The content just like DSE M2 but the notes had more explanation in each topicsTA taught the math questions step by step, very detailed"
3452,"It is free to go to different tutorial sections as much as you want to get different notesnot very good if you do not do the practice provided in the tutorial class and it would be better to do extra practiceHave midterm, final and webwork"
3453,"To answer the questions in webwork, google search can help if you do not know how to calculateIt just teaches M2 in 3 months, taken M2 before, not too difficult, otherwise, tough to remember the content quickly and hard to catch up.It is kind of boring. He taught by using the WebWork questions as example, where he show all the steps, most simple very slowly, making the lecture boring and slow.The content is too easy for mainlands, most of which we have learnt in high school. Even for the other parts which we haven't learnt, it's easier than the calculus class in almost every mainland university.Fine. The professor is really patient. Although the pace is too slow.M2 stuff. Will be challenging if you don't have M2 background.Backgroud:"
3454,"-This is the first year she teaches in hkust, said she had 7years of teaching experience in the US."
3455,-Her English pronunciation is just above the line of understandable.
3456,Lecture:
3457,-The lecture is super boring. She just read out what was on the notes.
3458,-No need to answer questions
3459,Tutorial:
3460,-Tutorial is useful and more interesting than lecture.
3461,-Teaches the same stuff as lecture does
3462,"-Don't skip tutorialThe content of this course is not difficult.Teaching styles of each instructor is different. You can borrow notes from other students if it suits you.Grading is  fair enough as long as you finish all the web work and do exercise.Workload isn't much. Just about 10 web work. There is also some out-class exercises and bonus quiz. You should complete the example quiz first for the bonus quiz is much similar to the example. Finish the exercise and past paper. It is important to know the example questions which may occur in the exams.About M2 stuff learnt in high school, with deeper explanation and deduction processes. Good for people who have learnt M2, but not M1.explain in detail, but a bit boring sometimes. Good for students who love Math and want to learn more about calculus and mathematical deductions.Quite bad as the exam and midterms are difficult. You might need more revisions to get good concepts on math theories, especially on graph sketching chapters.Web work is quite time-consuming. But other than that, no other extreme time-consuming workload. Revision depends on yourself.Basic calculus. Students with M1/M2 should be at least OK with that. Taught high school maths in first 2 lessons.Tries to be funny which, in case, is not, but nice effort."
3463,"Explains in details with graphs. Talks relatively slow but you can have more time in understanding. Therefore, he is sometimes boring when you get the concept fast. If you still don't understand, feel free to ask him after class. He will stay there for a while. Seems to be easy-going.Studying calculus. It will be difficult for students who haven't  studied    M1/M2.Boring mostly. I didn't really listen to the lecturer because it was boring. The lecturer is not a good speaker and students who have no calculus base may have the concept mixed up.It is just a course teaching M2 Maths in HKDSE."
3464,"Should be easy for those who have studied that.Boring teaching with interesting maths. Lecturers are kind of the same in all lecture, all teach in a boring way.For a person to get a C+ without any knowledge in M2, I think for grading part, it is not bad. For those who have studied it, it would be much better.For the online Webwork, you need to do it every single week. It should be easy for those who have studied M2 before to finish it.Calculus, conducted in a small class, professor will be covering the contents at the beginning of the class, after that, you will have a in class exercise to complete. The time for you to complete the exercise is limited. But meanwhile you can ask as many questions as you want, there will be lots of TAs around for you to ask questions if you have any. Then after a short break, you will have to complete a in class quiz (one quiz per class), you will not be able to ask questions during this time, so learn the stuff when you are doing the in class exercise.In the Winter semester, the class structure is quite different from what it originally is. There will be lots of TAs around for you to ask questions, and in every class you will have to do a set of questions. All the TAs are friendly and happy for you to ask question. Do not hesitate to ask them questions they are happy to help! Sometimes if you have some questions in mind, you can even discuss it with the professor, it can be quite fun. In my opinion, I learn much more effective this way.not hard just basic stuff"
3465,quite useful
3466,different from dse maths
3467,"have m2 then okProfessor is great and is willing to help out each student. After explaining the materials he usually gives a few exercises and looks around the class to make sure that the students are able to do the exercises. His power point is also very clear.The knowledge learnt is useful for physics. Students with m1/2 can handle it easily. Hope you can learn well.Exams are much more difficult than in classes.Students with m1/2 can handle it easily.Hope you can learn well.If you do more extra exercises£¬ you can get good grades.Students with m1/2 can handle it easily.Hope you can learn well.The workload is fair, you can learn better and make less mistakes with those exercise. Students with m1/2 can handle it easily.Hope you can learn well. Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!Add oil!There is really no difference here, for who is your instructor. Lam is already the better one but not much difference is made as the course is really too hard for business students.Just skip the lesson, and go to the tutorials for exercise and the Math support centre for real teaching and advice.Not really easy for those who didn't study M1/M2 in their secondary school.t seemed like professor's main concern was finishing the syllabus, rather than being coherent enough to make sense to students. This is why I stopped going to the lectures and studied from the book on my own.Very basic calculus. People who have studied M2 will find the content easy but the questions in mid-term and final exam can be challenging.The notes of Albert Ku are hand-written and he just pointed out some main formulae and key points instead of giving full explanation. His notes are just basics and not enough for mid-term and exam. When doing revision, better to find some more organised notes.This is a fundamental math course and is compulsory for year-one students, unless you've taken some alike courses before. The content is about basic calculus knowledge.My instructor was from mainland China, and he was energetic and willing to give advice to every individual.As someone who didn't take Math modules in secondary school, I had a difficult time trying to understand the content. The math was quite challenging."
3468,"Since attendance was not compulsory, I found it hard to drag myself to a class that I found so boring."
3469,There were:
3470,- online quizzes as HW which you should do well in because they do make a difference in your grade
3471,- midterm
3472,- finalProf Ku was very dull- so much that I only went to lecture once or twice.
3473,"Prof Chiang was much better, more dynamic. He would give interesting examples of how the calculus was applied in real life. His passion about Math was very evident and contagious. He also told his personal story about how we sucked at math until uni and he was suddenly top of his game.Basic calculus, mainly on differentiation."
3474,You will find it too easy if you have studied calculus before.
3475,"The cotent is useful and rich. teach in details.a nice teacher.good grade,easily get a+.weekly homework."
3476,"little and easy.good teacher, content well explain, will answer to students' question patientlyContent is easy. it is all fundamental mathematic theories. for example, the fundamental theory of differentiation.Professor Chow's teaching is absolutely unclear so that i can't even get anything from his course. actually, even i went to all his lectures, i didn't pay attention to his course. it is enough if you only do the practice problems.webwork midterm and final"
3477,midterm and final same format
3478,MC and LQThe content is sufficient to understand the basic knowledge.
3479,Week 01:
3480,"1.1 Review of functions,"
3481,"1.2 Representing functions,"
3482,"1.3 Inverse, exponential and logarithmic functions"
3483,Week 02:
3484,"1.4 Trigonometric functions and their inverses,"
3485,"2.1 The idea of limits,"
3486,2.2 Definitions of limits
3487,Week 03:
3488,"2.3 Techniques for computing limits,"
3489,"2.4 Infinite limits,"
3490,"2.5 Limits at infinity, 2.6 Continuity"
3491,Week 04:
3492,"3.1 Introducing the derivatives,"
3493,3.2 Rules of differentiation
3494,Week 05:
3495,"3.2 Rules of differentiation,"
3496,"3.3 The product and quotient rules,"
3497,"3.4 Derivatives of trigonometric functions,"
3498,"3.5 Derivatives as rates of change,"
3499,3.6 The chain rule
3500,Week 06:
3501,"3.7 Implicit differentiation,"
3502,"3.8 Derivatives of logarithmic and exponential functions,"
3503,3.9 Derivatives of inverse trigonometric functions
3504,Week 07:
3505,"3.10 Related rates,"
3506,4.1 Maxima and minima
3507,Week 08:
3508,"4.2 What derivatives tell us,"
3509,"4.3 Graphing functions,"
3510,4.4 Optimization problems
3511,Week 09:
3512,"4.5 Linear approximation and differentials,"
3513,"4.6 Mean value theorem,"
3514,4.7 L'Hopital's rule
3515,Week 10:
3516,"4.8 Newton's method (*),"
3517,4.9 Antiderivatives
3518,Week 11:
3519,"5.1 Approximating areas under curves,"
3520,5.2 Definite integrals
3521,Week 12:
3522,"5.3 Fundamental theorem of calculus,"
3523,5.4 Working with integrals
3524,Week 13:
3525,"5.5 Substitution rule,"
3526,Review (if there is time available)Professors use quite a number of graphs to illustrate his teaching.Basic M2 stuff.
3527,"At the beginning of the course,it includes some knowledge you learned in secondary school like integration."
3528,"Basically,most of the year 1 students are required to take this course.Professor Fong is the best professor in my year 1 study.He will provide his own materials and powerpoint and his teaching can cater for all levels of students.Content was not hard. If you attend lectures you will get good grade."
3529,"But the meas is high, so you need to score high to get a good grade."
3530,"Webwork is comes out evey other weeks.The professor rush through the textbook. My lecturer always sweat a lot.He talks fast and writes fast.No CommentWhen explained, the topics were not too difficult to understand but when faced with questions esp in the midterm and final, it was hard to solve.The lecturer explains the topic elaborately, includes practice questions in class and he likes to walk around the class to see if anyone needs help.Webwork 12%"
3531,Midterm 33%
3532,Final 55%
3533,"Poor grading because of the curve.Like other math courses, there's webwork almost every week, but it's online-based and allows unlimited trials."
3534,"There were past papers to practice for midterm and final which kind of helped when compared to the webwork.the content is related to DSE M2, and some new concept of calculas.(inverse function, )There are 5 chapters on basic calculus, including functions, limits, differentiation, applications of differentiation, and basic integration.Prof Fong's teaching is interesting,sometimes, his response is amazing. but he is no longer to teach Math 1013 in future. he provide his own notes in hard copy each lecture and he do revision before mt and final.I only studied M1 in hkdse and i found this course really hard for me. But if you can manage to do all the webwork by yourself, you won't fail midterm or the final exam. The exam questions are very similar to webwork and past papers. Must do past papers!!!Although I think the professor has a heart in teaching, it was teally hard for me to understand his steps....cannot catch up with his flow. Even TA teaches poorly. You really have to ask for help from senior students or other classmates in order to survive this course.content was okay."
3535,"started with numbers, trigonometry, differentiation & the applications, integrals, etc. Lecture notes were pretty good, but you must listen to what prof is saying as well so you get the detailed version."
3536,but I just personally don't like calculus.really bad. Pronunciation is not clear. Make me feel bored all the time. Don't catch anything what prof is saying. I had to sit in other instructor's classes. He teaches just the basic but when it comes to exams. It was super super hard.
3537,"Present in class = Absent in class. I didn't learn anything in class, I just spent more time reading the notes and doing exercises outside of the class.simple calculas in your university life which is some basic knowledge you must know,and the content is similar as the textbook in your secondary school , and the course is similar as math1012 but hardersince i have absent too many lesson in fall seem ,so i won't give too much idea about the teaching :PThe content is similar to Dse M2 but more detailed. The topics are related to calculus. There is no attendance requirement and project. People who have studied M2 may find it easy to follow while M1 student will find it more difficult.The teaching is quite good. The professor explains different topics with several examples. The delivery is clear and fluent.TOO HARD for students without previous M2 background since the whole M2 syllabus plus some level-up knowledge are gone through within 3 month lecture. But this course is very advantageous for students who possess previous calculas knowledgeFair. Probably he is just explaining the theories but i guess situation is similar among every lecturerThe content was good. But there were a lot of theorem that I need to rememberHow he delivered the content of this course was not clear at all. And he couldn't handle the class situationThe grading system was a bit harsh for me, because I felt that I only made a small mistake in the calculation but he and the TAs crossed it out and give small marks.The workload was fair enough. And the difficulties of the homework or the tutorial papers were good enough to prepare us for the exams.You need to really focus on the lectures to be able to understand. Of course, you already have the basics of calculus from high school, but trust me, once you see the mid term--it's really different. However, I enjoy learning math so this is actually one of my favorite course lolProfessor is great and is willing to help out each student. After explaining the materials he usually gives a few exercises and looks around the class to make sure that the students are able to do the exercises. His power point is also very clear.There are 5 chapters on basic calculus, including functions, limits, differentiation, applications of differentiation, and basic integration.Teaching materials are taught in an organized and elaborate manner. The professor gave specific lecture notes that helps a lot for the course. He begins each class with a PRS question, which I think helps to make students aware of frequent mistakes. He will also spend time to go through your questions, especially during the paper check so that you know your mistakes.only 40% is in DSE M2, 60% are totally new knowledge. If you study  M1, you need a lot of effort to catch up. Before mid-term is quite simple, but final is really hard.The prof. taught really well, he has some great notes on web page, that will strength your understanding. I will take some time to go through them if I miss the class.Content is overlapping with M2Teaching is rubbish. Unclear explanation, non-m2 student will dunno what the instructor talking about.Really large C range, you will never get a B+ if you fall between -1sd to 1sd, that mean you need to work hard in this course to get a good grade, if you are lazy student, just assume you get a C or less.Only webwork no workload, but the practise for the exam is important, because a lot of sucks will do every year past paper and make your grade very low.the content is quiet easy for those who have studied M2 in the HKDSE. It includes mostly M2 stuffs but more details on theories.Bad. I had attended the first two lessons and then decided to skip all the rest. After a month( before the mid term), i felt scared and decided to attend again. I went once again, and i didn't attend anymore afterward. People who got good grade in HKDSE M2 can skip all lessons.( like myself)Highly duplicative of the M2 syllabus, with only a few new theorems and the ""omnipotent"" L'Hospital Rule, but otherwise useful and a good revision.A very friendly professor. He always encourages students to try a few problems during his lectures and invite some to present the solutions. He takes rigorous definitions of mathematical terms quite seriously, which is helpful for ""clearing concepts"". Even so, skipping lectures is suggested because his teaching is best suited for students w/o calculus backgrounds.should be some basic calculus and its compulsory for M1 and M2 students. i think students with weak math basis can ask their friends to teach them or go to math support centermany people skip lessons so its better to have self study. I have attended lessons for the first month but i didn't understand the content so i have self study for the remaining time. i think students with weak math basis can ask their friends to teach them or go to math support center it will be more usefulThis course is quite easy if you have studied m2 before, only a few principles and theorems are to be remembered for MT/final, so picking up should be easy for m2 students while for m1 students, they may feel difficult as they hadn't studied much about topics in 1013 during secondary schools.He will teach a lot of examples in class to demonstrate how to apply different theorems, but I think in general the examples are too easy compared to MT or final, so it really depends on yourself to do the exercises in the book.the notes are not good enough"
3538,all copies from book
3539,not many exercises from professor
3540,tutorial is not very usefulteach too slow
3541,last few lessons speed up
3542,tutorial: teach too fast
3543,"i have heard that other professors have ppt notes,good explanation"
3544,"and easier to study and understandNo CommentCalculus. Half DSE-M2 stuff, half new things. Good luck if you are M1."
3545,Here's a list(not complete) of non-M2 stuffs in this course:
3546,"Continuity, Differentiability, Intermediate Value Theorem, Mean Value Theorem, 'one-to-one' function, Solving problems with absolute functions, Sandwich(Squeeze) Theorem, Linear Approximation, Newton's Method, Critical Point, Rolle's Theorem, L'Hopital Rule, Reimann Sum, Fundamental Theorem of Calculus(A little more things than DSE M2)Dr. Lam's English is clear, and he is willing to answer student's questions. However, his writes on the whiteboard in a less organised way, so it's not easy to follow. The teaching pace is slow, and he put too much time on explaining the fundamental knowledge that both M1 and M2 and even DSE Maths core should have covered, especially functions... He should have put more efforts on new topics such as L'Hopital Rule and more..."
3547,"Mr. Kong's tutorial is better, at least he can demonstrate the examples clearly and remind us some important steps/tips in solving problems."
3548,"I think attending tutorial is more important than attending lecture. I skip most lectures that teaches M2 stuff.Course descriptionThis is an introductory course in one-variable calculus, the first in the Calculus I and II sequence, designed for students that have taken HKDSE Mathematics Extended Module M1/M2. Topics include functionsand  their limits, continuity, derivativesand  rules  of  differentiation, applications of derivatives, and basic integral calculus.Credit points:3Prerequisite:Level 3 or abovein HKDSE Mathematics Extended Module M1/M2Exclusions:AL Pure Mathematics or Applied Mathematics, MATH1003, MATH1012, MATH1014, MATH1018,  MATH1020, MATH1023, MATH1024, any MATH course at or above 100-/2000-level5.Intended learning outcomesUpon successful completion of this course, students should be able to1.Develop basic computational skills in calculus.2.Express quantitative relationships using the language of functions.3.Apply the concepts and methods of calculus in modeling and problem solving."
3549,"MATH1013 Calculus IBCourse OutlineL7 (Fall 2017)Page 2of 26.Assessment scheme9WeBWorKAssignments15%(accessible via Problem Sets0%Midterm Exam35%(Sunday, October 22, 2017)Final Exam50%Calculators will not be allowedin the midterm and final exams.Provisionalgrading scale: F< 40% < D < 50% < C¡¯s < 70% < B¡¯s < 85% < A¡¯s7.Student learning resources?Lecture note by the instructor(Course website: )?Reference text:J. Stewart, CalculusEarly Transcendentals(Metric version, 8th edition), Cengage Learning.8.Tentative course scheduleWeekDatesTopicsTextbook sections1Sep 5, Sep 7Na?ve set theoryAppendix A2Sep 12, Sep 14Functions and graphs¡ì1, Appendix DElementary functions3Sep 19, Sep 21Limit of a function¡ì2.1¨C2.34Sep 26, Sep 28Limits at infinity, infinite limits¡ì2.6Continuity¡ì2.55Oct 3Derivatives¡ì2.7 ¨C2.8Basic rules of differentiation¡ì3.1 ¨C3.36Oct 10, Oct 12Techniques of differentiation¡ì3.4¨C3.67Oct 17, Oct 19Ratesof change¡ì3.7¨C3.98Oct 24, Oct 26Linear approximations, differentials¡ì3.10Newton¡¯s method¡ì4.8Maximum and minimumof functions¡ì4.19Oct 31, Nov 2Optimization¡ì4.7Mean Value Theorem¡ì4.2?H?pital¡¯s rule¡ì4.410Nov 7, Nov 9Curve sketching¡ì4.3, 4.5, 4.611Nov 14, Nov 16Antiderivatives¡ì4.9Riemann sums,definite integrals¡ì5.1, 5.212Nov 21, Nov 23The Fundamental Theorem of Calculus¡ì5.3Techniques of integration¡ì5.4, 5.513Nov 28, Nov 30Final reviewI skip all his class and decide to learn by myself."
3550,I think he is a nice teacher but not very good at teaching.Week 01:
3551,"1.1 Review of functions,"
3552,"1.2 Representing functions,"
3553,"1.3 Inverse, exponential and logarithmic functions"
3554,Week 02:
3555,"1.4 Trigonometric functions and their inverses,"
3556,"2.1 The idea of limits,"
3557,2.2 Definitions of limits
3558,Week 03:
3559,"2.3 Techniques for computing limits,"
3560,"2.4 Infinite limits,"
3561,"2.5 Limits at infinity, 2.6 Continuity"
3562,Week 04:
3563,"3.1 Introducing the derivatives,"
3564,3.2 Rules of differentiation
3565,Week 05:
3566,"3.2 Rules of differentiation,"
3567,"3.3 The product and quotient rules,"
3568,"3.4 Derivatives of trigonometric functions,"
3569,"3.5 Derivatives as rates of change,"
3570,3.6 The chain rule
3571,Week 06:
3572,"3.7 Implicit differentiation,"
3573,"3.8 Derivatives of logarithmic and exponential functions,"
3574,3.9 Derivatives of inverse trigonometric functions
3575,Week 07:
3576,"3.10 Related rates,"
3577,4.1 Maxima and minima
3578,Week 08:
3579,"4.2 What derivatives tell us,"
3580,"4.3 Graphing functions,"
3581,4.4 Optimization problems
3582,Week 09:
3583,"4.5 Linear approximation and differentials,"
3584,"4.6 Mean value theorem,"
3585,4.7 L'Hopital's rule
3586,Week 10:
3587,"4.8 Newton's method (*),"
3588,4.9 Antiderivatives
3589,Week 11:
3590,"5.1 Approximating areas under curves,"
3591,5.2 Definite integrals
3592,Week 12:
3593,"5.3 Fundamental theorem of calculus,"
3594,5.4 Working with integrals
3595,Week 13:
3596,"5.5 Substitution ruleActually, I did not attend all lecture and tutorials.80% HKDSE M2 content"
3597,Week one: Thursday (Sep 1)
3598,"? Numbers, inequalities and absolute values (Appendix A)"
3599,? Coordinate Geometry and Lines
3600,"? Basic functions and graphs, composite functions (1.1, 1.2, 1.3)"
3601,? Exponential functions (1.5)
3602,Week two: Monday (Sep 12) (Holidays: Sep 16)
3603,? Trigonometric functions (Appendix D)
3604,"? Inverse functions, logarithmic functions and inverse trigonometric functions (1.6, Appendix D)"
3605,Week three: Monday (Sep 19)
3606,? Tangent and velocity (2.1)
3607,"? The limit of a function, limit laws (2.2, 2.3)"
3608,Week four: Monday (Sep 26)
3609,? Continuity (2.5)
3610,? Limits at infinity and horizontal asymptotes (2.6)
3611,? Derivatives and rates of change (2.7)
3612,Week five: Monday (Oct 3) 
3613,"? Basic derivatives (2.8, 3.1)"
3614,? Product and quotient rules (3.2)
3615,? Derivatives of trigonometic functions (3.3)
3616,? Chain rule (3.4)
3617,Week six: Monday (Oct 10) (Holidays Oct 10)
3618,"? Implicit differentiation, derivatives of inverse trigonometric functions and logarithmic functions (3.5, 3.6)"
3619,Week seven: Monday (Oct 17)
3620,"? Rates of change problems (3.7, 3.8)"
3621,? Related Rates. (3.9)
3622,"Midterm Exam: 10:15-11:45, Oct 23 (Sunday)"
3623,Week eight: Monday (Oct 24)
3624,? Linear approximations and differentials (3.10)
3625,? Newton's method (4.8)
3626,? Maximum and minimum values (4.1)
3627,Week nine: Monday (Oct 31)
3628,? Mean Value Theorem (4.2)
3629,? Derivatives and the shape of a graph (4.3)
3630,? L'Hopital's rule (4.4)
3631,Week ten: Monday (Nov 7)
3632,"? Curve sketching (4.5, 4.6)"
3633,? Optimization problems (4.7)
3634,Week eleven: Monday (Nov 14)
3635,? Anti-derivatives (4.9)
3636,? Areas and distances (5.1)
3637,? Definite integrals (5.2)
3638,Week twelve: Monday (Nov 21)
3639,? The Fundamental Theorem of Calculus (5.3)
3640,? Indefinite integrals and net change (5.4)
3641,Week thirteen: Monday (Nov 28)
3642,? Substitution rule (5.5)Professor is boring
3643,The tutor is good and has a quiz with us.
3644,"We may visit the Math Support Center at Room 3011-3013 for help.No CommentNo CommentCalculus. Half DSE-M2 stuff, half new things. Good luck if you are M1. Here's a list(not complete) of non-M2 stuffs in this course: Continuity, Differentiability, Intermediate Value Theorem, Mean Value Theorem, 'one-to-one' function, Solving problems with absolute functions, Sandwich(Squeeze) Theorem, Linear Approximation, Newton's Method, Critical Point, Rolle's Theorem, L'Hopital Rule, Reimann Sum, Fundamental Theorem of Calculus(A little more things than DSE M2)Dr. Lam's English is clear, and he is willing to answer student's questions. However, his writes on the whiteboard in a less organised way, so it's not easy to follow. The teaching pace is slow, and he put too much time on explaining the fundamental knowledge that both M1 and M2 and even DSE Maths core should have covered, especially functions... He should have put more efforts on new topics such as L'Hopital Rule and more...easy if hv study m2 in secondary school,only few things is new to you,but more question required answer include proof, but not all calculationpoor teaching,usually cant listen well wt the teacher say.actually no need attend lesson because ppt can be found online.grading is fair ,above mean makes me get b-no workload,only midterm and final,but practise more really can make u a better grade.  Do pastpaper before exam is a must,because questions may be the same . source can be found on peter gao.Not very tough if you finished IB HL Maths. If one is good enough at studying to join HKUST, the content should not be very challenging. However, it is quite tough when it gets to MATH1014.Although the content is not very difficult, the teaching ability of the professor was not very good. Possibly because math concepts are hard to recognize at once due to its nature.A bit different from HKDSE M2"
3645,Course Description:
3646,1. functions and graphs
3647,2. limits of functions and continuity
3648,3. derivatives and their applications
3649,4. basic indefinite and definite integrals
3650,Some say that M1 didn't help much.Lessons were absolutely boring.
3651,"She only went through notes once on classes without little further explanation. She talked very softly and pronunciation was a bit weird, I could hardly listen."
3652,No attendance recorded
3653,No iPRS
3654,"Tutorials were quite useful, and if you have any questions, you may also ask the tutor after class personally.Mainly about secondary syllabus with some extra topics."
