line,text
2207,In-video quiz : 5%
2208,Tutorial Preparation: 15%
2209,Tutorial Presentation: 15%
2210,Pre Debate Write Up: 15%
2211,Post Debate Write Up: 5%
2212,Course Reflective Essay: 15%
2213,Finals: 30%
2214,"Bonus (Show and Tell) : a max of 3%Workload is a bit heavy. Needed to write quite many essays and prepare for the weekly presentation.Content is mostly based on the ""second machine age"" where technology begins replace human intelligence, much like the first machine age where technology replaced human strength. Somewhat interesting though the content is eclipsed by the boring teaching.Style of teaching is boring and barely anyone attends lectures. Lecturer just reads off powerpoints that are posted on LMES. Don't attend lectures if you want more free time.Just ※Information Technology Revolution: Past, Present and Future§, it tells you all."
2215,Events/History related to the evolve of computer and its related technologies from 1600s to today.
2216,"Noticeable things include mechanical computers, silicon/transistors"
2217,", ENIAC, early stage of the Internet, security issues/darknet, etc.Most teaching will be done on online lectures. The lectures are generally fine but you know, still like just reading through the PPTs. So actually if you want to save time, you can just go through the notes themselves instead of listening to that long speech."
2218,"But beware there are QUIZZES IN THE LECTURE VIDEO(using the ""Office Mix""), so if you choose to go through the notes, you may still have to click on that video, scroll it to the quizzes, and answer them."
2219,"there are tutorials called ""Tech review"" once per two weeks(alternate with presentation tutorials, which your group should do the presentation), basically explain something further and giving you some exercises to do in order to help you understand the lectures. You can NOT skip those tutorials (and of course the presentation one), because there will be attendence.Content is not hard."
2220,Honestly learned a lot of interesting materials here.
2221,"The tutorials are compulsory, have to attend and discuss the reading materials.Professor is very nice and knowledgeable eventhough the lecture could be quite dry sometimes.Feels like reading extracts from wiki, not hard to understand topics but won't be able to know them thoroughlyNot interesting for a business student.. engineering and IT stuff do not have much to do with business esp students from accounting majorGot a mean score in everything, got B+ at the end, pretty good grade I would sayLow workload but there are numerous tasks after each lesson, like making ppt and script for presentation, but it won't take you more than 30mins every time to finish itInteresting content which introduces transformation of technology from past to present.Nice professor, with detailed lecture. But the tone is a little bit boring.This course should have a relative good grading compared to other courses. If you do well in the essay, quiz, powerpoints (everyweek) and score a normal score in final exam, you should still be able to receive an A."
2222,"This course uses absolute grading.The workload of this course is relatively high as you need to prepare a powerpoint presentation with your group mates every week. There will also be unannounced quiz. There will also be an essay for you to write about.Interesting, CS/CPEG students may find it easy. Lectures introduce basic knowledge in IT. 5 unannounced online quizzes will be given during lectures with 4 highest scores counted.Quite boring. The professor just reads out the content of the powerpoint. But he is willing to answer your question if you go ask him.The course covers content of information technology and explores the many applications of it in our daily life."
2223,Ranging from IT's history to some basic calculation of research method were included.
2224,The PPT used in the course might be too long but the content is interesting to understand.The professor's teaching was boring that the staff in the course can be read by yourself.
2225,Skipping class is ok but there were 5 unannounced open-book short quiz in the class.
2226,"Most of the work was in the tutorial classes that students had to present and discuss, usually graded by the TA after course and shown on canvas .The subject content is informative. Although processor tried very hard to explain everything in details, most of the time I do not understand, unless you have previous knowledge. It covers many aspect of IT.The professor is monotone, not too good at teaching, but is willing to answer any question you raised.Useful in terms of learning some basic tech knowledge.Not the best, merely reading off the powerpoint slides, but professor is helpful. Just be sure to read ahead of class and even look into the course content alone/read the textbook as otherwise going to lectures wouldn't help.Around the basic knowledge of electrical engineering which is quite easy for the beginner (me)."
2227,Few calculation but very easyQuite bored teaching which made me skip almost all lessons. Professor provided video lectures in canvas.
2228,"But I think TA did very good on explaining the tutorial topics.Learn about computer and innovation, quite interesting to a CS student though"
2229,u can take it if u have spare time for learningvery boring during lectures as the professor just reads out from the notes
2230,"the final exam u can bring all the notes so u dont have to remember anything at allGeneral knowledge about information technology use from the past, present and future. Content wise is just okay for common core. Pretty interesting. Students with academic background in ECE / CPEG should found this course pretty easy because there are some parts overlapping with their foundation course.Professor is boring. You don't have to come to lecture, but please come to tutorial since they have attendance for it.Content:"
2231,The Dawn of a Revolution
2232,-Boolean Algebra
2233,-Claude Shannon and Information Theory
2234,-The Transistor and Silicon Revolution
2235,-Five Generations of Computing
2236,-Wired and Wireless Communications
2237,-The Internet and World Wide Web
2238,-Information Security
2239,-Emerging Trends
2240,-Entrepreneurship
2241,Assignments:
2242,-Weekly tutorial presentations on weekly assigned readings
2243,-5 random MC quizzes that also count as taking attendance
2244,-In class debate
2245,-Essay reflection on the debate
2246,-Essay reflection about everything you've learned (draft / final)
2247,-Group presentation on selected topic
2248,Most of the content is covered at a shallow level.Weekly lectures where the professor reads the powerpoint slide verbatim. It takes a bit of willpower to stay focused.
2249,Tutorials cover content that is barely related to the lecture topics.Content covered everything from the invention of transistors to cloud computing. The course content is not very interesting but the presentations by the groups during the tutorials are worth watching.The lectures are very boring (and also scheduled at 9:00 am) but due to the surprise quizzes before lectures  one is forced to attend them. The instructor basically reads out everything from the lecture slides available on Canvas.No CommentThe professor's teaching was a bit boring so many ppl always skip class. But he always upload the lecture video onto lmes.
2250,"During the tutorials, the TA was able to give comments especially constructive ones for the reflective statements.Bored, many history of development of computing"
2251,Not interesting
2252,there is not something that you can really learn from this courseNo difference between reading notes yourself and listening to the professor
2253,He just read something that is written in the powerpoint.exam will be the deciding factor of your gradeEvery group have to present every tutorial
2254,"although one  member representing a group, everyone still need to do a part for the presentation"
2255,"There is also a debate between two groups near the end of the semester. Although you need to pay effort to this , but it won't be count as grade. the reflective statement is the one that count the grade of it.Long story in short, you and your teammate have to build an airship to compete with other groups. Your team employs skills from MECH, CSE, ECE to complete a series of tasks.They give lecture-like presentations at the beginning, introducing simple concepts in MECH, ECE, and CSE. Not too theoretical though, but pay attention because these might appear in the individual quiz."
2256,"And then you have lab, they will guide your team to complete team-based-tasks in class. You learn to connect motor and bluetooth module to the mainboard, use Arduino to control the MCU microcontroller, build Android controller apps using MIT app inventor 2. (might need a little programming experience, but they assign students with programming experiences to each team so no worries)"
2257,"After that your team start building the airship. They give assignments to keep track of your progress. For example, prepare a video of the airship completing different tasks, prepare a poster for presentation, etc."
2258,"Overall the course does not teach too much (especially the most important part : mechanics), it's more of an exposure, an experience. Approach STA if you need help, they are really friendly.The overall content of this course is like a super condensed robotics team training bootcamp with pre-competition workshops and a final competition which heavily determines your final grade. Although emphasized in the contrary, I personally feel that background knowledge is expected (as the course material was merely a brief overview - not exactly helpful when put to test)."
2259,"However, with that said, robotics team members who take this course do not necessarily guarantee the best airship design and subsequently the highest grade (from personal experience)."
2260,1. ECE
2261,"Basic content on how to use a arduino MCU (connect motors, bluetooth module, etc)."
2262,2. CSE
2263,"""Programming"" an Android controller app for your airship using MIT app inventor."
2264,3. MECH
2265,"Basic experience on soldiering wires.There will be a couple of labs during the first few weeks where you first listen to around half a class of ppt presentation then complete a couple of tasks via fiddling with arduino code as a team. Near the end of the course, you will have free lessons where you spend time building and testing your team's airship for the final competition. I also had the experience of learning to fly a DJI Phantom as a side experience which was nice.build a airship with all 5 teammates"
2266,"learn basic knowledge about programmingi did not pay lots attention to the class, its quite boringoverall I got B+"
2267,it is good grade for a non-engine student studying engine course.
2268,"mostly, if you do not freeride, have a good communication with your teammate, you can gain a not bad result.easy to handle if you have good teammates, a pop-up quiz which is difficult but only spare about a small percentage"
2269,build airship for a competition which spare much of the percentage of the grade
2270,"and present your airshipThe course divides all students into around 5 people per group. At the first few lessons, students will be taught some programming and can try out the circuit boards and motors. After the first half of the course, groups will start building their own airships. There will be a final competition at the end of the course by completing the assigned tasks.There is little teaching involved in the course. When you face difficulties, asking STAs for help would be very helpful.Fun and interesting. Most of time50 % programming"
2271,its east to understand. and you can design your own program to control the airship
2272,"Its quite interesting to build an airship but it will take a long time to build (30-60 hours)In the first 6~7 weeks there were lectures about basic functions and ideas of airship, programming skills and electroic setting."
2273,"In the latter half of the semester, the teams(4-5 students) started to build the physical body of airship, write program to control the airship, write mobile apps for the interface and do documentation works."
2274,"Sometimes, there were competitions to test your airships.Sometimes the speaker was STA and sometimes it was engineering professor."
2275,"Background knowledge was expected. They didn't go through too much in certain criteria (especially programming). You have to spend more time on them if you are not familiar with them and want to do well.You can learn how to design, control, and build an airship."
2276,This course is project-based. Around 4 students in a group to build an airship.
2277,Design: Mechanical engineering things... balance forces...
2278,Contorl: CSE ECE stuffs... connect motors/ write simple programme (nearly all copy from notes...)
2279,"Build: not difficult at all, just use tap and hot glue... XDDifferent Prof.s from different department will teach different lecture related to their major. Such as Prof. SONG teach about ECE stuff. Quite useful. Also, some of the classes were taught by STAs"
2280,"As Prof are just ""part-time"" for this course, so if you have any problem, can only always find STAs ... STAs are nice and helpful, but they are not always in the Lab...3 Parts"
2281,1. MECH
2282,Basic principles but not very useful
2283,2. ECE
2284,"Arduino and connecting wires, motors, receivers etc."
2285,3. CSE
2286,Writing up the Android App. ( for controlling the airship)You need  preparation before coming the lecture.
2287,The lecture is quite relaxing because the instructors is basically repeating what's written on the Ppt.
2288,But the lab can be challenging because it requires you to submit your work within a day.
2289,"The STAs are nice. They will answer your question in detail and give suggestions.They would first teach you knowledge from Mech, ECE and CSE and then you would need to use what you had learned in these 3 technical area to build an Airship."
2290,"For ECE, they teach you Aurdino"
2291,"For Mech, they would give you knowledge about what Airship is."
2292,"For CSE, they would teach you Android Studio, so you could use your Android phone to control your airship.They have different proffessor for different technical area and each group would be assign to different STA. So if you have any question, you could always seek help from STA.Course objective: build an airship and win the competition. Requires more hands on practical skills, not suitable for those who likes to free ride and skip classes.They invite professors from the MECH, CPEG and COMP department to give brief lecturs about how an airship work, and programming stuff."
2293,"The whole course is supported by STAs. I feel like the STAs are more helpful than the professors, since they're there to help you with programming, building and just to make the three hour class more joyful and fun.Useful as it provides a good overview on the cutting edge technology and concerns of different areas, in different geographical regions.  Content can be technical but it is not necessary to understand everything.Very knowledgeable teacher but it takes some effort to stay awake and digest everything.Interesting contents. Covers latest information in Big data and Smart City developments. Easy for beginners like me.Encourages class discussion. Be ready to discuss with others. iPRS surveys every lesson, used for taking attendance.Missed 2 iPRS. Handed in all assignments and the final poster. A range at last."
2294,"Many students got A range.One ppt assignemnt per week, no need to present, contents can be found easily in google. The final poster is required to be handed in in the last lesson, generally very limited amount of workload.So much contentBoringGood grade"
2295,"Actually you just have to finish all the assessments, then you should have a good grade"
2296,"For me, I finished all, and sometimes tried to make some effort"
2297,"Though some of the assessments were below mean, (as Matthew mentioned) the score wont represent your grade, and my grade turned out to be an ""A""3 assignments which require you to do research and comment"
2298,one midterm report which is individual
2299,one poster (group)
2300,"one final report, which is relevant to your midterm report"
2301,PRS every lecture (not sure if he would treat it as attendance)Course description from lecture materials:
2302,"''Impact of the current technological evolution: creation of value in the global economy, society in general, and personal lives."
2303,Science & technology innovations: products and services.
2304,Case studies: successes & failure of technology companies; disruptive innovations; intellectual property
2305,"Smart city: application of technology innovations to enhance humanity, quality of life＃＃. ''Classes are very boring, attendance will be recorded from PRS questions.Content is mostly about Smart IOT, Smart Hong Kong, everything is about how the technology is changing the world. It really is just common sense. Honestly not sure whether people are interested in this topic or people are just taking it because it is part of SSC S&T.Very boring style, he just reads it off the powerpoint and the words are so small on powerpoint. Honestly half the students are there doing their own thing. He is a nice guy nonetheless and has a passion for teaching, it's just the course which isn't very interesting."
2306,"One thing that I just want to point out is the TA, Paul David Lavinge. Literally the worst TA I have ever had at HKUST, never replies to email, doesn't do anything, I don't even know why he is a TA. Try and avoid him at all cost, he is hopeless. He is in charge of marking the assignments and one of my friend's quality is definitely higher than everyone else yet he got below mean when someone's assignment was literally just 3 bullet points on each slide. Ridiculous TA and I have never seen anyone worse than him."
2307,"Having said that, this course is easy enough for you to get good grade, plus you don't really need to listen in class and there is no final or mid-term, so I guess it's not too bad as long as you don't need to contact that TA for whatever reason.Content about current technological products, methods and technology around the world. Invited two guest speaker to talk about the Lantau Island development to provide more information to work on the final report. Arranged 1 field trip to Lantau Island few most important spots.Very boring, with one professor having too simple and boring powerpoint and the other professor having too comprehensive and wordy powerpointThe content for the entire course is quite basic, but in my opinion, not planned too well."
2308,"1st Half: Very focused on the idea of fostering entrepreneurship, what is required to sustain it, how is it structure, what the ecosystem is like, etc."
2309,"2nd Half: Straight jump into entrepreneurship technology in a smart city, from the aspects of healthcare, economy, mobility, etc.Teaching style is very, very varied."
2310,"1st Half: Very idealistic viewpoint taken towards the world, little engagement with the class, hardly any discussions unless you begin to ask questions, and try to stir something up."
2311,"2nd Half: Very technical, prof will read from his PowerPoint slides, and open up reports, and show you that things are being written about technologies he is talking about. Tries to make the class engaging, but I remember one morning class where there were only 4 people in the class, because most didn't appreciate his style of teaching.This course provides an introduction to industrial engineering (IE). It comprises of two parts. The first part introduces basic IE analytical tools, such as optimization, game theory, probability and statistics, stochastic processes and simulation, at a conceptual level. In the second part, many of the IE practical concepts, including production and operations management, logistics and supply chain management, financial engineering, are introducedThe instructor was responsible and passionate. He explained the concepts slowly and clearly. This was his first year of teaching this course but he seemed experienced. I really enjoyed attending his classes. He explained the content very well and covered the topics in a very interesting and engaging manner. The TAs were also responsible as well.The course is meant for an introductory look into Industrial Engineering, and through the courses introduces some topics of the many topics that one would study if you pursue the major. The topics that were introduced were logistics management, Operations management, and probabilistic problem solving. Although, there is math involved in this course, it is at a very basic level, and is just used to prove, as the lecturer puts it ""that you have the most perfect answer"".The lecturer is definitely very passionate about the subject, this does make you want to listen and learn. He also tries to make sure everyone is engaged by asking questions many times, so that he can teach you though guiding your thought process, rather than everyone following his. He does go off topic sometimes, but with the aid of the TA(terrence) he would make sure the tutorials were succinct and would explain anything if you had any queries. Therefore the staff of the course are very good.1. game theory"
2312,2. inventory management
2313,3. project management
2314,4. revenue management
2315,5. waiting line analysis
2316,6. demand forecasting
2317,7. productivity and process analysis
2318,8. process selection
2319,9. introduction to financial engineering
2320,10. optimization
2321,"To be honest, tutorials are garbage."
2322,"Attended most of them, but in the end, it doesn't make any difference because the only thing that matters is the assignment.I did not find the teaching as great as most students found it."
2323,I felt like he was only reading the lecture notes.
2324,"TAs are willing to help, so whenever you feel confused, go to their offices.Introduction to"
2325,1. game theory
2326,2. inventory management
2327,3. project management
2328,4. revenue management
2329,5. waiting line analysis
2330,6. demand forecasting
2331,7. productivity and process analysis
2332,8. process selection
2333,9. introduction to financial engineering
2334,"10. optimizationHis teaching is really good. Clear explanation with some real life examples, sometimes showing videos for student to have better understanding.Prof prefers the class to be more interactive. Students are not allowed to use any electronic devices during the lecture.Interesting content, very similar to ISOM2700 but a simpler versionBoring voice, and 9am lessons are bad"
2335,The powerpoint slides are quite clear and include all content for midterm and final (no need extra stuff)- Game Theory
2336,- Probability
2337,- Wait line analysis
2338,- Revenue management
2339,- Demand forecasting
2340,- Financial Engineering etc..
2341,A lot of topics are included but the content are not complicatedProf Wang teaches with passion and his slides are very clear and detailed. He usually can explain the concepts in a clear way.Introductions of
2342,"Game Theory, Process Analysis, Supply Chain, Queueing Theory, Inventory/Revenue/Project Management, Demand Forecasting"
2343,"Only introducing few simple concepts about each topic.The instructor was good, passionate, and willing to answer questions. Sometimes even told some jokes."
2344,"One of the TA(Terence) was good. He explains concepts and problems clearly.Class was great, content not too bad. Midterm easy. Final expected to be reasonable. Allowed to have sheet of paper for tests.Great lecturer. No phones or computers allowed. The second one can be a hit bothersome if you like to use your laptop for the slideshow. So you must print the slides before coming to class. I typically use a tablet to make notes on my slides, so I found this to be a bit annoying that I had to start printing.This is an introduction course and the content is very easy to understand and much related to real life. The course features on linear optimization, game theory, probability, process analysis, queueing theory, supply chain and inventory management, revenue management and project management. Before midterm it is very easy but after midterm there is much more memorization. Also this course utilizes a little bit of math.The teacher is very very responsible and make huge effort to make the class atmosphere lively. We even played some games in some classes. Tutorial quality varies, actually no need to attend, just go through the tutorial slides is enough.Good content with interesting topics covered.Instructor is very good. I enjoyed attending his classes. He explained the content very well and covered the topics in a very interesting and engaging manner.Grading is okayish. Since the mean goes very high you have to do well to ensure a good grade. Can't afford slip ups. Both mid term and final have equal weightage and are of only 40 marks, so when converted to percentage every mark means 2.5% of that exam, so a small mistake may cost you. Class participation also carries additional weightage.Workload is acceptable. 6 homeworks in total to be submitted as hard copies (to be posted in letterbox) out of which the best 5 are counted. One pop quiz took place in class that I missed. Otherwise not much. It's manageable.An introduction course to industrial engineering. It covers a wide range of basic IE knowledge which is mostly conceptual. In terms of the mathematical part, there are some fundamental math models that students need to handle, such as linear programming. Moreover, this course is generally similar to the OM in business, and it introduces many business examples. Therefore, it is a good common core course for business students.The instructor is new this year but experienced as well as passionate. He will reply questions in e-mails very soon and is willing to communicate with students after lectures. The only drawback is that his expression is not that clear.Exam I (2 hours): 40%; Homeworks: 15%; Reading report: 5%; Exam II (2 hours): 40%; Bonus of up to 3% based on participation.Ajay is nice and outgoing. However, for Hong Konger, I think it is rather difficult to understand his accent. TA is helpful. In the course, it will include some basic knowledge about maxflow, simplex solver and quene theory. However, no prior complicated math theory is required.The content of the course was interesting. Professor introduced some concepts of logistics, storage management, queues, etc. Although there were some concepts that were a little hard to comprehend, the contents of the course were all suitable for people who learn about IELM for the first time.Professor's teaching was very good. He explained the concepts very clearly and humorously, providing a lot of examples. The tutorials were helpful to enhance my understandings of the course materials as well.The course materials are interesting and enjoyable. They are rather useful and shows the basics of what you will learn in more advanced IELM courses. The first half of the term covers the easier parts of the course, but after midterms  the course materials consists of probabilistic materials and are harder to understand.The teacher teaches very slowly and really helps us in understanding the course material. However this might get repetitive really quick and you will get bored in class. Especially as he often does reviews of what the class learned on the previous lecture.Content:"
2345,-IELM history
2346,-Minimum spanning trees
2347,-Dijkstra
2348,-Max flow min cut
2349,-Linear programming
2350,-Probability & statistics
2351,-Managing inventory / Newsvendor model
2352,-Queues
2353,Format:
2354,Biweekly lectures where the professor covers about one topic per lecture. Weekly tutorials where the TA clarifies the lecture topic and answers any questions students have.
2355,Assignments:
2356,"-5 assignments submitted through canvas about the lecture topics. The questions are pretty reasonable in terms of difficulty, as long as you pay attention in class."
2357,"-A book report from a suggested book list (the professor is very specific about what structure he wants, so it's just a matter of following his formula)"
2358,Attendance:
2359,"-No attendance requirement for lectures/tutorialsOne of the better professors at HKUST. He's very enthusiastic about the content, and it rubs off on his students. His teaching style is entertaining yet efficient, so it's easy to stay alert in his class. The TA also knows his stuff and will help with any homework problems you might have.A very good taste of the Industrial Engineering degree. First stage of the course consists of deterministic processes; minimum spanning tree, linear programming, etc. Second stage of course consists of stochastic processes such as queuing theory, inventory control, and quality control.Fairly paced with clear delivery. Ajay is passionate in delivering the course content, chooses the material nicely. Just pay attention in classes and can do well in course.The first half of the course is about graphs, finding the minimum spanning tree, shortest path,maximum path inside a graph and also  simplex method(system of linear equation). Most of it is not that difficult. The second half of the course mainly focus on statistic, learning about probability destiny function, sample checking, inventory, queues. The second half is much more difficult than the first half if you haven't study statistic before like me.Ajay's teaching is slow pace and a bit boring. But he is quite passionate and he is willing to answer student's questions. The lesson before the mid term he used the whole lesson to answer student's questions. The tutorial is mainly about extra information of the lecture. It is not really useful for the assignment or exam but for your own interest.Introduction to IE and LM, before mid-term will be deterministic problems, and will teach non-deterministic stuff like pdf, distribution, etc.A bit boring and slow-paced, still he explains concept clearly.Good for assignments, as long as you have listed out the main focus of the question, having the correct approach, there is at least 50% of the mark."
2360,"For exam, it's fair a long as you revise the concept. There is a small cheat sheet with some equations so you don't need to remember them all"
2361,"Mean 72.2%, 80.2% -> B+There are total of 5 assignments and 1 book report for the course. They are not too difficult. There are some buffer (with slight mark penalty, up to one week) that Ajay gives for late submission.Sound introduction to the principles of IE, incl. network analysis, basic probability, inventory management, engineering management fundamentals. Basic, meaning not much maths or theory presented at all [the most maths was differentiating a two-variable calculus equation during inventory management]. Dragged on a little bit though, AJ could have sped up the pace of his discussions.AJ is the undergrad course coordinator for IELM: if you want to know more about IE/if you're interested in pursuing IE would be a good chance to get introduced to both him and the subject. Can get monotonous and boring at times, but not too often...try not to zone out [try]. He's obviously very passionate about his trade. His teaching leaves somewhat to be desired however - a lot of the actual learning process you have to carry out by yourself. Check out his page for typed PDF notes for [almost] every chapter.Quite of a lot of content. Difficult for beginners to understand. The notes are poorly written with insufficient and irrelevant examples."
2362,You need to study by yourself in order to understand what's going on. :(It is a SELF-STUDY course. Do not expect any effective lectures or notes.
2363,I would say that this lecturer doesn't know how to teach.The course content consists of two parts; probability and stats.
2364,"It covers all the basis elements of probability (conditional, bayes theorem), random variables, limiting theorems, statistics, hypothesis testing and regression analysis.The professor has been involved with this course for quite a while and that's easily evident with the way he teaches the course and coherently resolves the questions in class. He's loud and clear unlike some of the other IELM profs and there's absolutely no issues in deciphering his accent.In order to know what is going on about IELM, this course will show you how probability is related to it. Such as calculating the possibilities of success/failure, and allow you to make decisions after calculations.She just used all the notes from Jiheng Zhang, and I was expecting something new. Unable to clear the concepts of probability and unable guide us through the homework. There is such a  gap between homework and lecture notes."
2365,I strongly recommend you to self-study.Tentative Course Outline:
2366,1. Elements of Probability
2367,? Sample space and events ? Axioms of probability ? Conditional probability ? Bayes rule ? Independence
2368,2. Random Variables
2369,? Discrete random variables ? Continuous random variables ? Joint distribution and covariance
2370,3. Limiting Theorems
2371,? Law of large numbers ? Central limit theorems
2372,4. Descriptive Statistics
2373,"? Frequency tables and graphs, histograms, leaf plots, ? Sample mean and variance, sample median, sample percentile ? Chebyshev＊s inequality for data"
2374,5. Parameter Estimation
2375,? Maximum likelihood estimators ? Interval estimates ? Con?dence intervals
2376,6. Hypothesis Testing
2377,"? Signi?cance levels, ? Various tests"
2378,7. Regression Analysis
2379,"? Least square estimators, ? Distribution of estimators, ? Statistical inferenceProf. ZHANG is very nice and friendly. He teaches very well, too.Probability (Axioms, Conditional probability, Independence...); Random Variables; Limiting Theorems; Descriptive Statistics; Parameter Estimation; Hypothesis Testing; Regression Analysis"
2380,Difficult but useful.Clear explanation in the video. The videos show all the calculation steps and have some examples inside.
2381,You can ask many questions as you can in the lecture coz it's how the lecture works.
2382,"Watch video --> Go to the lecture --> Ask questionVery useful and practical in the engineering field. And many industrial engineering courses are based on the knowledge he taughtThe prof is a nice person and is always willing to answer any questions raised by studentsAbsolutely good grade, but the a range seems to be 15%.Intermediate workload for a weekly hand-written homework, but the final group project is not well designed especially for the time period. It happened in the final exam period and cost time which was able to use to review other coursesGenerally, group of 4 students (2 from UST, 2 from China Academy of Art) worked together spending first 2 weeks in Hangzhou and 2 weeks in UST. Every students get chance to know each other and time to hangout with new friends in Hangzhou at the start of the course. Then, we have classes for getting innovative idea and how to do the proper design thinking which takes a lot of time. Back in UST, you make the actual product together. Barely have resting time, but I am sure you will enjoy it if you are an engineer.There is no actual teaching like lecture in UST. You can get advice from professors and TAs in order to get the basic direction but no one will tell you which direction is correct. So it is important to get involved in group discussion and bring out as many opinions as possible, otherwise you will end up making horrible product.We had to pair up with students from The China Academy of Art (Hangzhou) and spent 2 weeks in HKUST and Hangzhou respectively. It was interdisciplinary- 2 STEM students in UST paired up with 2 Art/Media students in CAA. I would really recommend this course as design thinking is a highly demanded skill in many companies. Being able to brainstorm 1000 ideas and just choose and develop 1 is very useful.Prof. Ravi was the main professor leading the course. Although there was support from other professors (Pedro Sander, Emily Au and 2-3 professors from The China Academy of Art in Hangzhou), Ravi was in charge of the course planning and direction. His many years of experience in design thinking really helped us accelerate the planning process.The course is collaboration with CAA (China Academy of Art) in Hangzhou, so if you are interested in art and design, it will be really fun because you'll get to meet extremely talented students in their field of study."
2383,"The course is all about creating a tangible PRODUCT. There are no reading materials or exams. You just have to identify the problem, develop your ideas and build the product. For us, we had to build a product that can help elderly in terms of mobility and cognition."
2384,"Also, other than academic part of this program, you will get to stay with 40 students entire month! By the end of the program, you will definitely feel as if they are your family. I can say that this course is not like any other course I have taken so far in HKUST.There were many professors and they were really nice and responsive.Analyze global supply chain strategies."
2385,"After each topic, there are case studies of famous companies regarding the topic.The professor is very young. She is also very nice."
2386,She like to ask questions in class.
2387,"Since there are no tutorials, we won't see the tutors basically.Some say good, some say bad"
2388,"I would say your performance both in midterm and final are critical to the gradeVery light, only 2 assignments"
2389,Got some case studies throughout the semester in which you need to do 10-15 pages of readings
2390,"Also a project presentationThe content is very interesting, with a mix of concepts on global supply chain management learned in lecture notes and application of these concepts in ""real"" companies through case studies.The professor is great, probably one of the most interesting in the entire IELM department. Her way of teaching is very captivating. Since there are no tutorials, we never really got to see the TAs, and they weren't really helpful too when asked to explain something.Project management, Product & service design, quality management, process selection & layout design, forecasting, inventory management, aggregate planning, MRP&JT"
2391,"Calculation is the most important part that is examined in this course, as you can bring a cheatsheet, the part of memorisation can just be put inside"
2392,"All long questions are calculation problemsProf is good, explain and demonstrate a lot in class"
2393,"some people said she is pretty, i dont judge :)Content is pretty similar and a bit advanced to ISOM 2700, so if you are a BBA student you can take this course together with ISOM 2700 so you only revise for 2 courses together."
2394,Reguires lots of memorising stuff but in mid terms and finals you can bring a cheat sheet so it is perfectly fine.
2395,Powerpoints only povide point forms of some important concepts so need to pay attention in class and jot down important informtaion. Sample calculations are also in blank so participation in class are very imporatant.
2396,There is random quiz happen in class and count for attendance. It pretty simple if you do all the in class practice.
2397,"Remember to attend the tutorials as they provide sample questions for exam.Yes she is quite boring in teaching, but she is really a nice professor and her class is really informative. And she is really helpful in answering questions and easily approachable.This course have a brief introduction on what is industrial engineering, and will cover some topic on engineering management, logistics management and also financial engineering.The professor have passion on teaching and will use quite a lot of example to explain the concepts of the course.The content is not difficult. It covers project management, forecasting, aggregate planning and MRP and JIT. As it is an engineering course, the math involved can be quite complicated but it is understandable.Teaching is fair.Split into 10 modules, with one covered in one to two weeks."
2398,"Content will be revolving around how to set up a project or business, including both hardware and softwares.Energetic and funny."
2399,Flexible.
2400,"A lot of examples were used to try to help students better understand the topic.it is a class introduced the basic logistic knowledge and some math problems in logistic waysMrs. QIU is a mainland teacher but her English is quite easy understand. Her powerpoint is very clear but some answers of questions in powerpoint were showed on class.Main theme of the course: Cheatsheets, striving for 100% efficiency, and management.The professor is young, nice and attractive (that's not the main point)."
2401,"She will teach you the essence of IELM, and will teach you tons of equations, so better arrange your cheatsheet as you are only allowed to bring  one piece of paper for your cheatsheet."
2402,"Never skip classes, there will be quizzes in class and it weighs about 10% of your grade."
2403,"Pay attention to what she speaks, well thats not difficult because she is quite pretty and you will definitely concentrate in this class, well I did.There was a good content in the course. This course basically teaches you the python language which is quite simple and easy to use compared to other computer languages. The course will teach python from scratch. This course is designed for students who don't have any background in computers, or they have very little idea about them. (i am in that category)LAM, Gibson is a very good teacher and he teaches everything nicely and precisely. He is a very easy going person. His lectures can be boring at times but I don't blame his teaching to be the cause for that. And honestly he just a very nice person as well. His explanation is very accurate. There are a lot of things in the course that can be confusing at times but he will clear them up nicely. Also, the PPT is self-explanatory and very well prepared, both for the LABs and the course itself.Interesting content regarding the whole system of database. It focuses on database management, which allows students to learn more about what's a database and how you can manage them, and apply those skills into real life situation.Her teaching is quite normal, with clear ideas and contents in the slides. It's quite easy to catch up and she provides examples and exercises throughout the whole semester.I never think of database is related to IELM."
2404,"This course is strongly related to COMP courses, if you guys have good grades in COMP 1021,1022P/Q, then you will find this easy."
2405,"For computer idiots like me, this will be a nightmare, and most people tend to have better grades since they think it is 'easy'.Teaching is rather good, examples are explained clearly, and there are also enough time for us to think about the logic."
2406,"She also encourages students to answer questions, and if you do it, you will get 0.5 bonus point for 1 lecture (capped at 4). No matter you answered correct or wrong she will still let you have the bonus point.Lecture:"
2407,"Conceptual Data Model (ER Model). Relational Mode, ER to relational mapping, relational algebra, SQL, Design theory (normalization, 1NF, 2NF, 3NF)"
2408,Lab:
2409,"HTTP, PHP, SQL"
2410,"Easy but not practical enoughResponsive professor and TAs, just the content is too fundamental that nothing to ask forVery high-level view of derivatives (options, futures, covers a tiny portion of asset-backed securities) from John Hull's renowned textbook (chapter 1 - 7). Extremely straightforward if you have introductory finance knowledge / follow market news diligently.He's an all around solid professor, but because the content is so shallow / general, he glosses over a lot of the more complex (and more interesting) concepts."
